IsExit,ExitReason,IsTDP,LiabilityCode,TotalHours,CourseMode,HighEdu,CoB,CALD,FacultyCode,DeptCode
0,NULL,1,R,470,Standard,514,Australia,N,BIA,INF
1,Z6,1,R,0.396039604,Standard,420,Australia,N,SHS,SAS
0,NULL,1,FN,43.75621891,Electronic/Online,514,Australia,N,SHS,HCS
0,NULL,1,FN,170,Electronic/Online,514,Australia,N,SHS,HCS
0,NULL,0,AM,80,Standard,ADI,Vietnam,Y,CND,AMP
0,NULL,0,FS,38,Standard,524,Australia,N,SHS,COM
1,C1,1,R,508.5,Standard,524,Australia,N,SHS,COM
0,NULL,1,R,523,Standard,524,Australia,N,SHS,COM
0,NULL,1,LT,549.5277778,Standard,8,Australia,N,SHS,HCS
0,NULL,1,L,286,Standard,990,Australia,N,SIT,PLM
1,W1,0,JU,1.190082645,Standard,514,Australia,N,BGD,PRI
1,S1,1,L,685,Standard,8,China (excludes SARs and Taiwan),Y,BIA,AFS
1,S1,1,L,54.68039158,Standard,8,China (excludes SARs and Taiwan),Y,BIA,AFS
0,NULL,1,L,364,Standard,521,Australia,N,SIT,ELT
0,NULL,1,R,470,Standard,8,Australia,N,BIA,INF
0,NULL,0,FS,38,Standard,511,Afghanistan,Y,SHS,COM
0,NULL,0,FS,38,Standard,420,Australia,N,BIA,INF
0,NULL,1,L,70,Standard,990,Australia,N,SIT,PLM
0,NULL,1,R,550,Standard,514,Australia,N,SHS,SAS
0,NULL,0,FS,15,Electronic/Online,8,Vietnam,Y,BIA,INF
0,NULL,1,R,460,Standard,514,China (excludes SARs and Taiwan),Y,BIA,INF
1,P1,1,R,27,Standard,8,Australia,N,SHS,HCS
0,NULL,1,L,308.7579815,Standard,521,Australia,N,SIT,REF
0,NULL,1,L,67.14160992,Standard,521,Australia,N,SIT,REF
0,NULL,1,L,284,Standard,990,Australia,N,SIT,ELT
0,NULL,1,L,350,Standard,521,Australia,N,SIT,PLM
0,NULL,1,L,364,Standard,514,Australia,N,SIT,ELT
0,NULL,0,R,800,Standard,420,Australia,N,CND,ETS
0,NULL,1,LT,190.483871,Standard,420,New Zealand,Y,BIA,AFS
0,NULL,1,LT,242,Standard,420,New Zealand,Y,BIA,AFS
0,NULL,1,R,988,Standard,420,Australia,N,SHS,COM
0,NULL,0,FS,30.35978836,Standard,420,Australia,N,SHS,COM
0,NULL,0,R,224.7826087,Electronic/Online,200,Hong Kong (SAR of China),Y,CND,ETS
0,NULL,0,FS,16,Standard,514,Australia,N,SIT,ELT
0,NULL,1,GS,45.64819323,Standard,514,Burma (Myanmar),Y,SHS,HCS
0,NULL,1,R,1220,Standard,8,China (excludes SARs and Taiwan),Y,SIT,WOD
1,W1,0,JU,10,Standard,521,Australia,N,BGD,PRI
0,NULL,0,JU,60,Standard,514,Australia,N,BGD,PRI
0,NULL,1,R,658,Electronic/Online,514,Australia,N,SHS,HCS
0,NULL,0,FS,80,Standard,521,Australia,N,SIT,ELT
1,W1,0,JU,20,Standard,521,Australia,N,BGD,PRI
0,NULL,1,VL,200,Standard,990,Australia,N,BIA,MUS
1,W1,0,JU,10,Standard,521,Australia,N,BGD,PRI
1,W1,0,JU,20,Standard,521,Australia,N,BGD,PRI
0,NULL,1,R,160,Standard,DII,Iran,Y,SHS,SAS
0,NULL,0,FS,20,Standard,8,Iran,Y,SIT,ELT
0,NULL,1,LT,107,Standard,521,Australia,N,BIA,AFS
0,NULL,1,LT,55.04683325,Standard,521,Australia,N,BIA,AFS
0,NULL,0,FS,3,Standard,514,Tanzania,Y,SIT,PLM
0,NULL,1,L,474,Standard,521,Australia,N,SIT,REF
0,NULL,1,L,13.93162393,Standard,521,Australia,N,SIT,REF
0,NULL,1,R,84.98,Electronic/Online,OTE,Australia,N,BIA,INF
0,NULL,1,R,244,Electronic/Online,420,Burma (Myanmar),Y,BIA,MGT
0,NULL,0,AM,189,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
1,W1,0,JU,30,Standard,514,Australia,N,BGD,PRI
0,NULL,0,JU,10,Standard,514,Australia,N,BGD,PRI
0,NULL,0,FW,239.0177353,Standard,521,Australia,N,CND,ATT
0,NULL,1,LT,658,Standard,8,Australia,N,SHS,HCS
0,NULL,1,R,460,Electronic/Online,BDI,New Zealand,N,BIA,INF
0,NULL,1,FN,53.40490798,Electronic/Online,511,Australia,N,SHS,HCS
1,E2,1,L,210,Standard,514,Australia,N,SIT,ELT
0,NULL,0,AM,185,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,1,L,251.5279262,Standard,521,Australia,N,BIA,AFS
0,NULL,0,AM,130,Standard,BDI,Ukraine,Y,CND,AMP
0,NULL,1,GS,80,Standard,BAE,China (excludes SARs and Taiwan),Y,SHS,HCS
0,NULL,0,FG,200,Standard,8,Australia,N,BGD,DIT
0,NULL,0,R,93.70445344,Standard,8,"Korea, Republic of (South)",Y,CND,ETS
0,NULL,1,L,384,Standard,524,Australia,N,SIT,ELT
0,NULL,0,FG,200,Standard,514,Australia,N,BGD,DIT
0,NULL,1,R,460,Standard,521,Australia,N,BIA,INF
0,NULL,1,L,160,Standard,420,Australia,N,SIT,ELT
0,NULL,1,L,480,Standard,521,Australia,N,SIT,ATL
0,NULL,1,R,490,Standard,BDI,India,Y,SHS,SAS
0,NULL,1,L,138,Standard,514,Australia,N,SIT,ELT
0,NULL,1,R,395,Standard,OTI,Lebanon,Y,BIA,MGT
0,NULL,1,R,90,Electronic/Online,514,Thailand,Y,BIA,INF
0,NULL,1,L,280,Standard,514,Australia,N,SIT,ELT
0,NULL,0,R,26.95652174,Standard,410,Australia,N,AAS,TLC
0,NULL,0,FG,32,Standard,420,Australia,N,BGD,DIT
0,NULL,0,FG,32,Standard,420,Australia,N,BGD,DIT
0,NULL,1,L,0.502215657,Standard,514,Australia,N,SIT,REF
0,NULL,1,0R,31,Standard,514,Australia,N,BIA,AFS
0,NULL,0,AM,290,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,1,L,9.125,Standard,521,China (excludes SARs and Taiwan),Y,SIT,REF
0,NULL,1,L,384,Standard,521,China (excludes SARs and Taiwan),Y,SIT,REF
0,NULL,0,AM,192,Standard,OTI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,1,R,276.1847925,Standard,420,China (excludes SARs and Taiwan),Y,SHS,COM
0,NULL,1,R,337,Standard,420,China (excludes SARs and Taiwan),Y,SHS,COM
0,NULL,0,AM,5,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,1,L,516,Standard,521,Australia,N,SIT,PLM
0,NULL,1,R,460,Standard,C3E,Iran,Y,BIA,INF
0,NULL,1,L,230,Standard,521,Australia,N,SIT,WOD
1,C1,1,GS,20.10989011,Standard,990,Burma (Myanmar),Y,SHS,HCS
1,C1,1,FI,240,Electronic/Online,990,Australia,N,SHS,HCS
0,NULL,1,R,190,Standard,990,Australia,N,BIA,INF
0,NULL,1,R,187,Standard,120,China (excludes SARs and Taiwan),Y,SIT,WOD
0,NULL,1,R,660,Standard,BDI,Hong Kong (SAR of China),Y,BIA,MGT
0,NULL,1,L,11.93965517,Standard,521,Australia,N,SIT,ELT
0,NULL,1,PR,448,Standard,514,Australia,N,SIT,ELT
0,NULL,0,AM,50,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,R,38.28582898,Standard,8,Vietnam,Y,CND,ETS
0,NULL,1,FI,144.3967741,Electronic/Online,990,Australia,N,SHS,HCS
0,NULL,1,R,600,Standard,514,Australia,N,BIA,INF
0,NULL,1,L,264,Standard,521,Australia,N,SIT,ELT
0,NULL,0,AM,265,Standard,BDI,India,Y,CND,AMP
0,NULL,1,L,190,Standard,521,Australia,N,SIT,ELT
0,NULL,1,L,527,Standard,521,Australia,N,SIT,PLM
0,NULL,0,FG,32,Standard,BAE,Australia,N,BGD,DIT
0,NULL,0,FS,180,Standard,990,Australia,N,SIT,ELT
0,NULL,1,R,275.9345325,Standard,BDI,Iran,Y,SHS,COM
0,NULL,1,R,337,Standard,BDI,Iran,Y,SHS,COM
0,NULL,1,R,175.7342477,Standard,C1E,Australia,N,SHS,NUR
1,Z5,0,FS,16,Standard,514,Australia,N,SIT,ELT
0,NULL,1,R,11.44458001,Standard,514,Australia,N,SHS,NUR
0,NULL,1,R,890,Standard,514,Australia,N,SHS,NUR
0,NULL,1,R,276.4717227,Standard,BDI,Iran,Y,SHS,COM
0,NULL,1,R,337,Standard,BDI,Iran,Y,SHS,COM
0,NULL,0,OS,498.09375,Offshore/Study Abroad,OTI,China (excludes SARs and Taiwan),Y,SHS,COM
1,N1,1,R,22,Standard,BDI,China (excludes SARs and Taiwan),Y,SHS,HCS
0,NULL,0,IP,225,Offshore/Study Abroad,BDI,China (excludes SARs and Taiwan),Y,CND,ETS
1,E2,1,LT,11.78082192,Standard,514,Australia,N,BIA,AFS
0,NULL,1,L,20,Standard,990,Australia,N,SIT,ELT
0,NULL,1,L,384,Standard,420,Australia,N,SIT,ELT
0,NULL,0,JU,40,Standard,514,Australia,N,BGD,PRI
0,NULL,0,IP,60.69415378,Offshore/Study Abroad,BDI,China (excludes SARs and Taiwan),Y,CND,ETS
0,NULL,1,L,40,Standard,514,Australia,N,SIT,ELT
0,NULL,0,JU,10,Standard,521,Australia,N,BGD,PRI
1,W1,0,JU,40,Standard,420,Australia,N,BGD,PRI
0,NULL,0,FS,31.62303665,Standard,521,Australia,N,EDL,SIT
0,NULL,1,R,675.4567206,Standard,420,England,N,BIA,HAI
1,W1,1,L,58,Standard,990,Australia,N,SIT,WOD
0,NULL,1,FN,249.7749869,Standard,511,Brazil,Y,BIA,DES
0,NULL,1,R,760,Standard,521,Australia,N,SHS,SAS
0,NULL,0,JU,10,Standard,514,Australia,N,BGD,PRI
0,NULL,1,L,185,Standard,521,Australia,N,BIA,HAI
0,NULL,1,L,23.36538462,Standard,521,Australia,N,BIA,HAI
0,NULL,1,R,435,Electronic/Online,BAE,Australia,N,BIA,MGT
0,NULL,0,AM,110,Standard,ADE,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,1,DL,360,Standard,420,Australia,N,HED,BEC
0,NULL,1,R,1118,Standard,BDI,China (excludes SARs and Taiwan),Y,SHS,COM
0,NULL,0,AM,142,Standard,ADI,China (excludes SARs and Taiwan),Y,CND,AMP
1,W1,1,R,215.3519814,Standard,514,Australia,N,SHS,NUR
1,P1,1,R,770.22,Standard,C3E,Australia,N,SHS,COM
0,NULL,0,FI,53.07112971,Standard,8,England,N,CND,ETS
0,NULL,0,FS,15,Electronic/Online,511,Australia,N,BIA,INF
0,NULL,0,FG,32,Standard,514,Australia,N,BGD,DIT
1,W1,1,LT,40,Standard,BDI,China (excludes SARs and Taiwan),Y,BIA,AFS
0,NULL,0,FS,40,Standard,OTI,Sri Lanka,Y,EDL,SIT
0,NULL,0,FG,150,Electronic/Online,514,Australia,N,BGD,DIT
0,NULL,1,L,50,Standard,420,Hong Kong (SAR of China),Y,BIA,AFS
0,NULL,1,L,102.14,Standard,420,Hong Kong (SAR of China),Y,BIA,AFS
0,NULL,0,AM,149,Standard,ADI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,FS,15,Electronic/Online,8,Australia,N,BIA,INF
0,NULL,0,FG,616,Standard,410,Australia,N,BGD,DIT
0,NULL,1,R,1010,Standard,524,Australia,N,SHS,DIS
0,NULL,0,JU,87.32394366,Standard,511,China (excludes SARs and Taiwan),Y,BGD,PRI
1,W1,0,JU,2.5,Standard,521,Australia,N,BGD,PRI
0,NULL,1,LT,537.8860114,Standard,990,Australia,N,SHS,COM
0,NULL,0,JU,10,Standard,514,Australia,N,BGD,PRI
0,NULL,1,R,210,Standard,521,Australia,N,SHS,SAS
0,NULL,1,L,202,Standard,521,Australia,N,SIT,WOD
0,NULL,0,FS,38,Standard,521,Australia,N,SHS,COM
0,NULL,1,FI,240,Electronic/Online,511,Australia,N,SHS,HCS
0,NULL,1,R,440,Standard,990,Australia,N,SHS,SAS
0,NULL,1,R,227.2469762,Standard,990,Australia,N,SHS,SAS
0,NULL,1,L,480,Standard,C3E,"United Kingdom, Channel Islands and Isle of Man",N,SIT,REF
0,NULL,1,L,8.498253783,Standard,C3E,"United Kingdom, Channel Islands and Isle of Man",N,SIT,REF
0,NULL,1,L,554,Standard,511,Australia,N,SIT,REF
0,NULL,1,L,13.86178862,Standard,511,Australia,N,SIT,REF
1,W1,0,JU,12,Standard,521,Iraq,Y,BGD,PRI
1,W1,0,JU,22.5,Standard,8,Australia,N,BGD,PRI
0,NULL,0,JU,65,Standard,521,Hong Kong (SAR of China),Y,BGD,PRI
0,NULL,1,R,1170,Standard,BDI,China (excludes SARs and Taiwan),Y,SIT,WOD
1,W1,0,JU,7.5,Standard,521,Australia,N,BGD,PRI
0,NULL,1,R,241.8263368,Standard,514,Nepal,Y,SHS,NUR
0,NULL,1,L,13.86178862,Standard,521,Australia,N,SIT,REF
0,NULL,1,L,554,Standard,521,Australia,N,SIT,REF
0,NULL,1,R,460,Electronic/Online,BAE,England,N,BIA,INF
0,NULL,0,AM,150,Standard,BDI,Thailand,Y,CND,AMP
0,NULL,0,FG,32,Standard,420,Australia,N,BGD,DIT
0,NULL,1,R,410,Standard,410,Australia,N,SHS,SAS
1,W1,0,JU,46,Standard,521,Australia,N,BGD,PRI
0,NULL,1,R,256.058691,Standard,990,Australia,N,SHS,SAS
0,NULL,0,FS,24.85596708,Standard,521,Australia,N,EDL,SIT
0,NULL,1,VL,370,Standard,521,Australia,N,SHS,HCS
0,NULL,0,JU,10,Standard,410,Egypt,Y,BGD,PRI
0,NULL,1,R,800,Standard,514,Australia,N,SCL,VCE
0,NULL,1,R,800,Standard,990,Australia,N,SCL,VCE
0,NULL,1,R,400,Electronic/Online,8,Australia,N,BIA,INF
0,NULL,1,R,377.6190928,Standard,8,China (excludes SARs and Taiwan),Y,SHS,COM
0,NULL,0,FW,229.058663,Standard,521,Australia,N,CND,ATT
0,NULL,1,R,490,Standard,511,Australia,N,SHS,SAS
0,NULL,0,FS,15,Electronic/Online,BAE,Argentina,Y,BIA,INF
0,NULL,1,R,800,Standard,521,Australia,N,SCL,VCE
0,NULL,1,L,340,Standard,OTI,Ireland,N,SIT,ATL
0,NULL,1,L,194,Standard,514,Australia,N,SIT,WOD
0,NULL,1,R,168.0725051,Standard,524,Australia,N,SHS,NUR
0,NULL,0,AM,9,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
1,W1,0,JU,10,Standard,511,Australia,N,BGD,PRI
0,NULL,1,L,615,Standard,514,Australia,N,BIA,HAI
0,NULL,1,L,9.125,Standard,521,China (excludes SARs and Taiwan),Y,SIT,REF
0,NULL,1,L,244,Standard,521,China (excludes SARs and Taiwan),Y,SIT,REF
1,W1,0,JU,10,Standard,C4E,Thailand,Y,BGD,PRI
0,NULL,1,R,286.07,Electronic/Online,110,India,Y,BIA,INF
1,W1,1,JP,2.272727273,Electronic/Online,8,Australia,N,SHS,HCS
0,NULL,0,JU,20,Standard,514,Australia,N,BGD,PRI
0,NULL,0,AM,66,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,FG,73,Electronic/Online,511,Australia,N,BGD,DIT
0,NULL,0,FS,18,Standard,521,Australia,N,SIT,PLM
0,NULL,1,R,396.58,Standard,BDI,Afghanistan,Y,BIA,MGT
1,W1,0,FS,28.40594059,Standard,514,Australia,N,SHS,COM
0,NULL,0,JU,12.63959391,Standard,BDI,Australia,N,BGD,PRI
1,,0,FS,15,Electronic/Online,511,Australia,N,BIA,INF
0,NULL,0,AM,49,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,FG,32,Standard,514,India,Y,BGD,DIT
0,NULL,1,R,1145,Standard,511,Australia,N,BIA,MGT
0,NULL,1,L,100,Standard,521,Australia,N,SIT,ELT
0,NULL,1,R,12.75574003,Standard,524,Australia,N,SHS,NUR
0,NULL,0,OS,498.09375,Offshore/Study Abroad,OTI,China (excludes SARs and Taiwan),Y,SHS,COM
0,NULL,1,R,807,Standard,420,China (excludes SARs and Taiwan),Y,SHS,HCS
1,Z8,0,R,217.8145695,Standard,420,Australia,N,CND,ETS
0,NULL,0,FS,30.2,Standard,8,China (excludes SARs and Taiwan),Y,SHS,COM
0,NULL,0,AM,25,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,FS,8,Standard,514,Australia,N,SIT,ELT
0,NULL,0,R,36.29433962,Standard,DII,Australia,N,CND,ETS
0,NULL,0,AM,54,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,1,LT,270,Standard,521,Australia,N,BIA,AFS
0,NULL,1,LT,79.52299226,Standard,521,Australia,N,BIA,AFS
0,NULL,1,R,484.2247191,Standard,521,Australia,N,SHS,SAS
0,NULL,0,AM,59,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,1,L,320,Standard,OTI,Australia,N,SIT,ELT
0,NULL,1,VL,260,Standard,990,Australia,N,BIA,INF
0,NULL,1,R,567.5175939,Standard,511,Australia,N,SHS,COM
0,NULL,1,R,320,Electronic/Online,8,Australia,N,BIA,MGT
0,NULL,1,L,130,Standard,514,New Zealand,N,BIA,AFS
0,NULL,1,DL,432,Standard,511,Australia,N,HED,MUC
1,M1,0,R,30,Standard,8,Former Yugoslav Republic of Macedonia (F,Y,CND,ETS
0,NULL,0,JU,5,Standard,521,Somalia,Y,BGD,PRI
0,NULL,1,L,444,Standard,990,Australia,N,SIT,ELT
0,NULL,0,FS,29.88541667,Standard,OTE,South Africa,Y,SHS,COM
1,N1,1,R,98,Standard,OTE,Australia,N,SHS,SAS
0,NULL,0,R,330,Electronic/Online,514,Australia,N,CND,ETS
0,NULL,0,JU,25,Standard,420,"United Kingdom, Channel Islands and Isle of Man",N,BGD,PRI
0,NULL,0,IP,99.8717646,Offshore/Study Abroad,BDI,China (excludes SARs and Taiwan),Y,CND,ETS
0,NULL,1,L,444,Standard,514,Australia,N,SIT,ELT
0,NULL,0,AM,164,Standard,BDI,Ukraine,Y,CND,AMP
0,NULL,0,JU,16.6,Standard,514,Cambodia,Y,BGD,PRI
0,NULL,1,VL,852,Standard,990,Australia,N,SCL,VCA
0,NULL,1,LT,55.23762047,Standard,8,Australia,N,BIA,AFS
0,NULL,1,LT,170,Standard,8,Australia,N,BIA,AFS
0,NULL,0,JU,111.3471503,Standard,511,China (excludes SARs and Taiwan),Y,BGD,PRI
1,Z8,1,R,4,Electronic/Online,420,Australia,N,BIA,MGT
0,NULL,0,AM,60,Standard,DII,Hong Kong (SAR of China),Y,CND,AMP
0,NULL,0,JU,55,Standard,514,Australia,N,BGD,PRI
0,NULL,0,JU,10,Standard,511,Australia,N,BGD,PRI
0,NULL,0,JU,17.98245614,Standard,511,Australia,N,BGD,PRI
0,NULL,0,FG,200,Standard,990,Australia,N,BGD,DIT
0,NULL,0,AM,10,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,FS,15,Electronic/Online,8,Australia,N,BIA,INF
0,NULL,0,FS,15,Electronic/Online,8,India,Y,BIA,INF
0,NULL,1,R,660,Standard,8,Australia,N,BIA,MGT
0,NULL,0,FS,17,Standard,8,India,Y,CND,ETS
0,NULL,1,RO,343.1552069,Standard,511,Australia,N,SHS,HCS
0,NULL,1,RO,245,Standard,511,Australia,N,SHS,HCS
0,NULL,1,R,513.3545128,Standard,200,Australia,N,SHS,COM
0,NULL,1,L,245.5042493,Standard,420,Australia,N,BIA,HAI
0,NULL,0,FG,3.714285714,Electronic/Online,8,Australia,N,CND,ETS
0,NULL,0,FG,32,Standard,420,Australia,N,BGD,DIT
0,NULL,1,R,630.1550894,Standard,511,Australia,N,SHS,NUR
0,NULL,0,AM,201,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,AM,20,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,FG,32,Standard,511,Australia,N,BGD,DIT
0,NULL,0,FG,32,Standard,511,Philippines,Y,BGD,DIT
0,NULL,1,L,464,Standard,521,Australia,N,SIT,ELT
0,NULL,0,FS,15,Electronic/Online,8,Australia,N,BIA,INF
0,NULL,1,R,460,Standard,514,Australia,N,BIA,INF
1,S1,1,R,84,Standard,990,Australia,N,BIA,MUS
0,NULL,1,R,470,Standard,120,India,Y,BIA,INF
0,NULL,0,AM,148,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,1,RO,110,Standard,8,Australia,N,SHS,SAS
0,NULL,0,FS,4.62244898,Standard,514,Australia,N,BIA,AFS
0,NULL,1,PR,454,Standard,990,Australia,N,SIT,ELT
0,NULL,0,FS,24.0083682,Standard,514,Australia,N,BIA,INF
0,NULL,0,AM,9,Standard,514,Sri Lanka,Y,CND,AMP
0,NULL,0,FG,11.09090909,Standard,514,Australia,N,BGD,DIT
0,NULL,0,FG,424,Standard,514,Australia,N,BGD,DIT
0,NULL,1,L,250,Standard,120,Australia,N,SIT,ELT
0,NULL,0,AM,340,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,1,DU,840,Standard,BDI,Bangladesh,Y,HED,BEC
0,NULL,1,DU,32.16284987,Standard,BDI,Bangladesh,Y,HED,BEC
0,NULL,1,R,238.1593845,Standard,990,China (excludes SARs and Taiwan),Y,SHS,NUR
1,W1,1,L,66.3009833,Standard,514,Australia,N,BIA,HAI
0,NULL,1,RO,265,Standard,990,Australia,N,SHS,COM
0,NULL,1,R,658,Standard,BDI,Australia,Y,SHS,HCS
0,NULL,1,R,348.1708875,Standard,511,Israel,Y,SHS,COM
0,NULL,1,L,285,Standard,8,Australia,N,SIT,ATL
1,W1,0,JU,0.76744186,Standard,521,Australia,N,BGD,PRI
0,NULL,0,AM,99,Standard,BDI,Iran,Y,CND,AMP
0,NULL,0,FW,239.0177353,Standard,C3I,Australia,N,CND,ATT
0,NULL,1,R,8,Electronic/Online,420,Australia,N,BIA,MGT
0,NULL,1,R,435,Standard,8,Cambodia,Y,SIT,ATL
0,NULL,0,OS,70,Offshore/Study Abroad,BDI,China (excludes SARs and Taiwan),Y,AAS,TLC
0,NULL,0,AM,130,Standard,ADI,China (excludes SARs and Taiwan),Y,CND,AMP
1,Z5,1,JP,175,Standard,8,China (excludes SARs and Taiwan),Y,BIA,MGT
0,NULL,1,GS,25,Standard,BAE,China (excludes SARs and Taiwan),Y,SHS,HCS
0,NULL,1,R,658,Standard,514,China (excludes SARs and Taiwan),Y,SHS,HCS
0,NULL,1,R,405,Standard,420,Australia,N,BIA,DES
0,NULL,0,R,90.45764362,Standard,511,Australia,N,CND,ETS
1,W1,0,JU,2.5,Standard,511,Australia,N,BGD,PRI
1,M1,1,R,164,Standard,521,Australia,N,BIA,DES
0,NULL,0,JU,18,Standard,420,"United Kingdom, Channel Islands and Isle of Man",N,BGD,PRI
0,NULL,1,R,705,Standard,511,China (excludes SARs and Taiwan),Y,BIA,HAI
1,W1,0,JU,11.875,Standard,511,Australia,N,BGD,PRI
0,NULL,1,R,435.52,Standard,990,Pakistan,Y,BIA,INF
0,NULL,1,R,271.685537,Standard,514,Australia,N,SHS,NUR
0,NULL,1,R,627.834294,Standard,514,Australia,N,SHS,NUR
0,NULL,0,JU,10,Standard,511,Australia,N,BGD,PRI
0,NULL,1,R,240,Standard,BDI,India,Y,BIA,INF
0,NULL,0,JU,40,Standard,514,Australia,N,BGD,PRI
0,NULL,0,JU,59.40509915,Standard,511,Australia,N,BGD,PRI
0,NULL,0,FS,15,Standard,514,Australia,N,SIT,PLM
0,NULL,0,AM,90,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,1,L,464,Standard,990,Australia,N,SIT,ELT
0,NULL,0,FS,15,Electronic/Online,8,Australia,N,BIA,INF
0,NULL,0,FS,7,Standard,DII,China (excludes SARs and Taiwan),Y,SIT,REF
0,NULL,1,L,429,Standard,524,Australia,N,SIT,WOD
0,NULL,1,R,301.79,Electronic/Online,BAE,India,Y,BIA,INF
0,NULL,1,FN,4,Standard,511,Australia,N,SIT,REF
0,NULL,0,FN,94.25287356,Standard,200,Australia,N,AAS,TLC
1,W1,1,L,855,Standard,514,Australia,N,BIA,HAI
0,NULL,0,JU,10,Standard,514,Australia,N,BGD,PRI
0,NULL,0,AM,24,Standard,ADI,Vietnam,Y,CND,AMP
0,NULL,1,LT,482.0399909,Standard,990,Australia,N,SHS,HCS
0,NULL,0,FS,38,Standard,990,Taiwan,Y,SHS,COM
1,S1,1,R,9.95,Standard,514,Australia,N,BIA,INF
0,NULL,1,R,237.5911455,Standard,514,Australia,N,SHS,NUR
0,NULL,1,R,605.6137535,Standard,514,Australia,N,SHS,NUR
0,NULL,1,L,0.50110538,Standard,521,Australia,N,SIT,REF
0,NULL,1,R,340,Electronic/Online,110,"Yugoslavia, Federal Republic",Y,BIA,INF
0,NULL,1,L,350,Standard,521,Ethiopia,Y,SIT,ATL
0,NULL,1,L,500,Standard,514,Australia,N,SIT,ELT
1,W1,1,R,26,Electronic/Online,990,Iran,Y,SHS,HCS
0,NULL,0,R,330,Electronic/Online,8,China (excludes SARs and Taiwan),Y,CND,ETS
0,NULL,1,L,384,Standard,120,China (excludes SARs and Taiwan),Y,SIT,ELT
0,NULL,1,R,788,Standard,990,Australia,N,SHS,SAS
1,W1,1,R,155,Electronic/Online,514,Australia,N,BIA,INF
0,NULL,0,AM,105,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,1,R,209.6285292,Standard,521,Australia,N,SHS,SAS
0,NULL,1,R,50,Standard,514,Sri Lanka,Y,SHS,COM
0,NULL,1,R,180.4336552,Standard,514,Sri Lanka,Y,SHS,COM
0,NULL,1,R,339,Standard,990,Australia,N,BIA,DES
0,NULL,0,JU,60,Standard,514,Australia,N,BGD,PRI
0,NULL,1,L,6.083333333,Standard,BAE,"United Kingdom, Channel Islands and Isle of Man",N,SIT,REF
0,NULL,1,L,414,Standard,BAE,"United Kingdom, Channel Islands and Isle of Man",N,SIT,REF
0,NULL,1,FN,105.9259259,Electronic/Online,8,Philippines,Y,SHS,HCS
0,NULL,1,R,609.1969803,Standard,511,Sri Lanka,Y,SHS,NUR
0,NULL,1,R,210.8006457,Standard,511,Sri Lanka,Y,SHS,NUR
0,NULL,0,FS,27.85436893,Standard,8,China (excludes SARs and Taiwan),Y,BIA,INF
1,W1,0,JU,10,Standard,521,Australia,N,BGD,PRI
0,NULL,1,L,464,Standard,990,Australia,N,SIT,ELT
0,NULL,0,FG,480,Standard,8,Australia,N,BGD,DIT
0,NULL,1,L,436,Standard,521,Australia,N,SIT,PLM
1,W1,0,JU,20,Standard,514,Australia,N,BGD,PRI
0,NULL,0,AM,11,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,FG,4.5,Standard,120,Australia,N,CND,ETS
1,W1,0,JU,35,Standard,511,Australia,Y,BGD,PRI
0,NULL,1,R,233.8594523,Standard,990,Australia,N,SHS,NUR
0,NULL,0,JU,30,Standard,8,Australia,N,BGD,PRI
0,NULL,1,R,610,Standard,511,Australia,N,SHS,COM
0,NULL,1,R,365,Standard,511,Australia,N,SHS,COM
0,NULL,1,R,71.95428475,Standard,511,Australia,N,SHS,COM
0,NULL,1,R,185,Standard,420,"Congo, Democratic Republic of",Y,SCL,VCE
0,NULL,0,R,110,Standard,120,Nigeria,Y,CND,ETS
1,M1,1,R,122,Standard,420,China (excludes SARs and Taiwan),Y,SHS,COM
0,NULL,1,R,800,Standard,OTI,Afghanistan,Y,SCL,VCE
0,NULL,1,L,364,Standard,511,Australia,N,SIT,ELT
